timestamp,demand,solar,usep
2025-12-18 00:00:00,5932.252,0.0,78.34
2025-12-18 00:30:00,5814.98,0.0,78.19
2025-12-18 01:00:00,5756.309,0.0,78.35
2025-12-18 01:30:00,5691.117,0.0,78.22
2025-12-18 02:00:00,5639.852,0.0,75.83
2025-12-18 02:30:00,5595.564,0.0,75.42
2025-12-18 03:00:00,5561.733,0.0,75.42
2025-12-18 03:30:00,5552.037,0.0,75.35
2025-12-18 04:00:00,5557.837,0.0,75.42
2025-12-18 04:30:00,5582.249,0.0,75.52
2025-12-18 05:00:00,5671.014,0.0,79.04
2025-12-18 05:30:00,5820.73,0.0,79.96
2025-12-18 06:00:00,6003.606,0.0,79.97
2025-12-18 06:30:00,6193.594,0.0,80.21
2025-12-18 07:00:00,6386.003,1.74,81.62
2025-12-18 07:30:00,6595.309,12.6,87.32
2025-12-18 08:00:00,6736.343,86.74,88.13
2025-12-18 08:30:00,6758.454,179.11,83.63
2025-12-18 09:00:00,6769.14,245.14,80.25
2025-12-18 09:30:00,6580.861,470.71,75.56
2025-12-18 10:00:00,6470.92,619.34,73.37
2025-12-18 10:30:00,6353.27,716.46,71.52
2025-12-18 11:00:00,6382.946,696.07,72.91
2025-12-18 11:30:00,6334.384,703.75,72.5
2025-12-18 12:00:00,6291.364,761.11,71.51
2025-12-18 12:30:00,6274.401,791.87,71.44
2025-12-18 13:00:00,6426.324,703.65,72.77
2025-12-18 13:30:00,6492.838,681.0,73.09
2025-12-18 14:00:00,6464.583,717.21,75.51
2025-12-18 14:30:00,6424.967,714.62,75.48
2025-12-18 15:00:00,6465.91,671.51,75.41
2025-12-18 15:30:00,6502.907,614.05,75.48
2025-12-18 16:00:00,6632.097,486.6,77.28
2025-12-18 16:30:00,6711.453,433.7,75.68
2025-12-18 17:00:00,6704.326,429.15,75.36
2025-12-18 17:30:00,6796.072,295.09,75.68
2025-12-18 18:00:00,6870.463,205.46,89.37
2025-12-18 18:30:00,7017.168,77.62,85.45
2025-12-18 19:00:00,7102.627,0.0,82.88
2025-12-18 19:30:00,7086.544,0.0,90.55
2025-12-18 20:00:00,7042.222,0.0,80.23
2025-12-18 20:30:00,6977.477,0.0,90.63
2025-12-18 21:00:00,6896.312,0.0,90.6
2025-12-18 21:30:00,6755.562,0.0,82.86
2025-12-18 22:00:00,6603.624,0.0,80.34
2025-12-18 22:30:00,6464.25,0.0,80.25
2025-12-18 23:00:00,6331.208,0.0,80.14
2025-12-18 23:30:00,6119.148,0.0,79.9
2025-12-19 00:00:00,5908.381,0.0,75.56
2025-12-19 00:30:00,5799.185,0.0,75.55
2025-12-19 01:00:00,5812.609,0.0,76.02
2025-12-19 01:30:00,5754.922,0.0,79.79
2025-12-19 02:00:00,5695.461,0.0,74.26
2025-12-19 02:30:00,5647.63,0.0,69.89
2025-12-19 03:00:00,5616.557,0.0,74.24
2025-12-19 03:30:00,5608.61,0.0,74.23
2025-12-19 04:00:00,5613.242,0.0,74.23
2025-12-19 04:30:00,5651.526,0.0,75.19
2025-12-19 05:00:00,5724.829,0.0,74.35
2025-12-19 05:30:00,5866.026,0.0,79.78
2025-12-19 06:00:00,6050.379,0.0,81.24
2025-12-19 06:30:00,6279.998,0.0,80.87
2025-12-19 07:00:00,6505.357,1.86,87.06
2025-12-19 07:30:00,6684.764,14.37,100.48
2025-12-19 08:00:00,6764.662,82.85,88.0
2025-12-19 08:30:00,6879.29,74.8,85.91
2025-12-19 09:00:00,6870.637,168.7,80.15
2025-12-19 09:30:00,6922.991,177.49,83.44
2025-12-19 10:00:00,6881.87,240.96,80.13
2025-12-19 10:30:00,6742.372,378.36,76.82
2025-12-19 11:00:00,6743.241,336.87,76.65
2025-12-19 11:30:00,6565.653,487.65,75.27
2025-12-19 12:00:00,6509.398,515.46,75.28
2025-12-19 12:30:00,6460.771,572.36,73.35
2025-12-19 13:00:00,6606.472,479.64,75.39
2025-12-19 13:30:00,6549.948,566.68,75.21
2025-12-19 14:00:00,6490.278,590.37,71.85
2025-12-19 14:30:00,6389.899,664.76,70.11
2025-12-19 15:00:00,6430.763,618.34,74.29
2025-12-19 15:30:00,6557.696,528.84,75.37
2025-12-19 16:00:00,6717.069,393.2,76.22
2025-12-19 16:30:00,6753.852,403.74,76.97
2025-12-19 17:00:00,6885.358,266.97,88.53
2025-12-19 17:30:00,6869.882,217.01,80.27
2025-12-19 18:00:00,6951.29,135.35,80.24
2025-12-19 18:30:00,7011.527,63.27,80.27
2025-12-19 19:00:00,7041.014,0.04,80.05
2025-12-19 19:30:00,7022.317,0.0,80.05
2025-12-19 20:00:00,6963.144,0.0,79.95
2025-12-19 20:30:00,6890.592,0.0,79.93
2025-12-19 21:00:00,6791.222,0.0,80.64
2025-12-19 21:30:00,6643.628,0.0,93.63
2025-12-19 22:00:00,6492.858,0.0,88.54
2025-12-19 22:30:00,6363.429,0.0,80.77
2025-12-19 23:00:00,6248.756,0.0,80.2
2025-12-19 23:30:00,6181.015,0.0,80.68
2025-12-20 00:00:00,6161.289,0.0,86.11
2025-12-20 00:30:00,6102.921,0.0,86.11
2025-12-20 01:00:00,5959.393,0.0,86.09
2025-12-20 01:30:00,5830.903,0.0,81.29
2025-12-20 02:00:00,5764.36,0.0,85.66
2025-12-20 02:30:00,5706.022,0.0,80.45
2025-12-20 03:00:00,5661.277,0.0,80.37
2025-12-20 03:30:00,5644.32,0.0,80.03
2025-12-20 04:00:00,5638.753,0.0,79.96
2025-12-20 04:30:00,5656.402,0.0,79.86
2025-12-20 05:00:00,5691.992,0.0,79.96
2025-12-20 05:30:00,5765.284,0.0,80.06
2025-12-20 06:00:00,5849.67,0.0,80.44
2025-12-20 06:30:00,5950.75,0.0,80.57
2025-12-20 07:00:00,6043.759,1.78,82.43
2025-12-20 07:30:00,6158.392,14.14,86.72
2025-12-20 08:00:00,6227.385,90.5,83.9
2025-12-20 08:30:00,6259.362,161.63,83.43
2025-12-20 09:00:00,6158.71,333.07,79.88
2025-12-20 09:30:00,6143.243,424.96,76.41
2025-12-20 10:00:00,6157.343,484.3,75.67
2025-12-20 10:30:00,6037.924,609.68,75.21
2025-12-20 11:00:00,5993.865,626.13,75.22
2025-12-20 11:30:00,5874.948,738.61,71.31
2025-12-20 12:00:00,5848.447,774.87,71.21
2025-12-20 12:30:00,5824.88,806.49,71.11
2025-12-20 13:00:00,5756.204,844.36,70.69
2025-12-20 13:30:00,5805.959,768.04,71.12
2025-12-20 14:00:00,5864.232,771.32,71.35
2025-12-20 14:30:00,5998.517,672.01,75.39
2025-12-20 15:00:00,5980.948,707.58,75.37
2025-12-20 15:30:00,6201.372,510.54,79.97
2025-12-20 16:00:00,6512.887,199.24,83.46
2025-12-20 16:30:00,6431.786,315.69,80.2
2025-12-20 17:00:00,6517.996,259.67,82.45
2025-12-20 17:30:00,6612.456,197.97,83.45
2025-12-20 18:00:00,6703.566,104.15,87.8
2025-12-20 18:30:00,6786.938,28.18,90.19
2025-12-20 19:00:00,6819.496,0.32,90.21
2025-12-20 19:30:00,6826.588,0.0,90.26
2025-12-20 20:00:00,6811.405,0.0,90.23
2025-12-20 20:30:00,6789.835,0.0,85.73
2025-12-20 21:00:00,6730.095,0.0,82.45
2025-12-20 21:30:00,6617.893,0.0,80.2
2025-12-20 22:00:00,6494.518,0.0,80.0
2025-12-20 22:30:00,6394.929,0.0,79.91
2025-12-20 23:00:00,6291.647,0.0,79.88
2025-12-20 23:30:00,6187.064,0.0,79.86
2025-12-21 00:00:00,6056.338,0.0,75.46
2025-12-21 00:30:00,5949.135,0.0,66.92
2025-12-21 01:00:00,5862.05,0.0,63.73
2025-12-21 01:30:00,5787.794,0.0,79.78
2025-12-21 02:00:00,5725.51,0.0,78.59
2025-12-21 02:30:00,5673.379,0.0,78.39
2025-12-21 03:00:00,5636.487,0.0,75.28
2025-12-21 03:30:00,5610.439,0.0,78.38
2025-12-21 04:00:00,5602.656,0.0,78.38
2025-12-21 04:30:00,5610.032,0.0,78.57
2025-12-21 05:00:00,5637.257,0.0,79.77
2025-12-21 05:30:00,5694.134,0.0,79.87
2025-12-21 06:00:00,5774.668,0.0,79.87
2025-12-21 06:30:00,5850.704,0.0,79.91
2025-12-21 07:00:00,5911.457,2.04,80.02
2025-12-21 07:30:00,5971.112,14.32,70.5
2025-12-21 08:00:00,5999.859,87.17,70.51
2025-12-21 08:30:00,6017.095,148.66,75.46
2025-12-21 09:00:00,5905.215,317.66,72.16
2025-12-21 09:30:00,5829.333,463.78,72.45
2025-12-21 10:00:00,5798.971,553.32,71.09
2025-12-21 10:30:00,5828.18,549.85,71.54
2025-12-21 11:00:00,5640.836,704.04,67.25
2025-12-21 11:30:00,5491.239,833.13,62.77
2025-12-21 12:00:00,5420.441,890.63,62.25
2025-12-21 12:30:00,5470.539,874.07,62.77
2025-12-21 13:00:00,5456.111,896.94,62.7
2025-12-21 13:30:00,5525.094,898.12,63.66
2025-12-21 14:00:00,5602.989,875.94,69.18
2025-12-21 14:30:00,5616.776,835.16,69.19
2025-12-21 15:00:00,5530.71,873.29,62.8
2025-12-21 15:30:00,5623.187,790.16,69.19
2025-12-21 16:00:00,5859.958,589.55,71.31
2025-12-21 16:30:00,5939.1,564.11,73.19
2025-12-21 17:00:00,6073.509,444.58,75.54
2025-12-21 17:30:00,6249.154,312.81,79.91
2025-12-21 18:00:00,6432.085,218.89,80.24
2025-12-21 18:30:00,6689.774,60.73,91.53
2025-12-21 19:00:00,6796.997,1.1,100.7
2025-12-21 19:30:00,6808.378,0.0,98.57
2025-12-21 20:00:00,6813.875,0.0,220.99
2025-12-21 20:30:00,6802.484,0.0,90.29
2025-12-21 21:00:00,6754.3,0.0,84.75
2025-12-21 21:30:00,6645.486,0.0,80.28
2025-12-21 22:00:00,6528.91,0.0,80.05
2025-12-21 22:30:00,6422.502,0.0,80.25
2025-12-21 23:00:00,6312.153,0.0,80.02
2025-12-21 23:30:00,6100.332,0.0,75.55
2025-12-22 00:00:00,5887.924,0.0,80.11
2025-12-22 00:30:00,5780.93,0.0,69.25
2025-12-22 01:00:00,5812.206,0.0,72.18
2025-12-22 01:30:00,5745.434,0.0,85.9
2025-12-22 02:00:00,5685.715,0.0,79.87
2025-12-22 02:30:00,5641.855,0.0,78.46
2025-12-22 03:00:00,5614.997,0.0,78.46
2025-12-22 03:30:00,5603.864,0.0,78.46
2025-12-22 04:00:00,5612.701,0.0,78.46
2025-12-22 04:30:00,5646.288,0.0,79.78
2025-12-22 05:00:00,5725.321,0.0,79.88
2025-12-22 05:30:00,5863.725,0.0,68.3
2025-12-22 06:00:00,6039.286,0.0,69.44
2025-12-22 06:30:00,6255.565,0.0,88.3
2025-12-22 07:00:00,6470.771,1.32,89.45
2025-12-22 07:30:00,6647.266,12.21,107.73
2025-12-22 08:00:00,6763.514,75.27,101.48
2025-12-22 08:30:00,6828.358,140.57,90.34
2025-12-22 09:00:00,6761.337,295.32,80.24
2025-12-22 09:30:00,6671.559,440.08,80.04
2025-12-22 10:00:00,6609.996,522.03,75.69
2025-12-22 10:30:00,6584.544,552.61,75.39
2025-12-22 11:00:00,6472.665,642.57,71.54
2025-12-22 11:30:00,6291.001,822.67,70.13
2025-12-22 12:00:00,6233.722,874.13,69.22
2025-12-22 12:30:00,6245.61,891.53,71.42
2025-12-22 13:00:00,6327.58,849.26,71.97
2025-12-22 13:30:00,6312.153,917.34,72.75
2025-12-22 14:00:00,6431.349,813.91,71.58
2025-12-22 14:30:00,6405.599,806.8,71.53
2025-12-22 15:00:00,6497.525,708.7,73.65
2025-12-22 15:30:00,6571.737,686.37,75.47
2025-12-22 16:00:00,6531.191,714.41,75.37
2025-12-22 16:30:00,6811.524,485.9,80.23
2025-12-22 17:00:00,6855.24,430.16,82.58
2025-12-22 17:30:00,6878.947,329.7,86.18
2025-12-22 18:00:00,6990.573,195.12,91.33
2025-12-22 18:30:00,7114.361,66.35,102.1
2025-12-22 19:00:00,7144.017,3.65,101.74
2025-12-22 19:30:00,7084.636,0.0,100.72
2025-12-22 20:00:00,7036.576,0.0,96.41
2025-12-22 20:30:00,6980.738,0.0,97.03
2025-12-22 21:00:00,6888.773,0.0,95.5
2025-12-22 21:30:00,6741.686,0.0,82.83
2025-12-22 22:00:00,6596.964,0.0,81.71
2025-12-22 22:30:00,6472.764,0.0,81.43
2025-12-22 23:00:00,6381.391,0.0,81.62
2025-12-22 23:30:00,6278.999,0.0,81.29
2025-12-23 00:00:00,6143.924,0.0,83.51
2025-12-23 00:30:00,6002.344,0.0,82.57
2025-12-23 01:00:00,5925.776,0.0,81.48
2025-12-23 01:30:00,5858.835,0.0,81.47
2025-12-23 02:00:00,5794.23,0.0,80.46
2025-12-23 02:30:00,5749.013,0.0,80.1
2025-12-23 03:00:00,5707.866,0.0,79.86
2025-12-23 03:30:00,5695.724,0.0,79.87
2025-12-23 04:00:00,5704.417,0.0,79.87
2025-12-23 04:30:00,5734.634,0.0,79.11
2025-12-23 05:00:00,5805.79,0.0,77.85
2025-12-23 05:30:00,5942.405,0.0,79.79
2025-12-23 06:00:00,6118.647,0.0,79.87
2025-12-23 06:30:00,6329.812,0.0,80.1
2025-12-23 07:00:00,6532.618,1.23,85.41
2025-12-23 07:30:00,6708.506,11.65,90.32
2025-12-23 08:00:00,6809.059,75.26,101.47
2025-12-23 08:30:00,6830.062,168.1,95.49
2025-12-23 09:00:00,6786.774,271.93,90.4
2025-12-23 09:30:00,6700.614,409.07,85.46
2025-12-23 10:00:00,6592.988,555.98,80.21
2025-12-23 10:30:00,6514.765,665.53,75.49
2025-12-23 11:00:00,6318.888,821.98,71.33
2025-12-23 11:30:00,6178.048,901.07,65.51
2025-12-23 12:00:00,6137.786,926.04,66.74
2025-12-23 12:30:00,6237.121,858.1,70.6
2025-12-23 13:00:00,6161.11,965.74,71.24
2025-12-23 13:30:00,6238.503,910.47,67.99
2025-12-23 14:00:00,6300.573,875.12,72.07
2025-12-23 14:30:00,6384.223,801.09,71.45
2025-12-23 15:00:00,6409.58,765.26,72.92
2025-12-23 15:30:00,6638.166,592.32,75.6
2025-12-23 16:00:00,6840.728,457.44,85.98
2025-12-23 16:30:00,6805.416,535.1,90.37
2025-12-23 17:00:00,6949.874,387.88,101.63
2025-12-23 17:30:00,6947.2,338.93,101.67
2025-12-23 18:00:00,7020.065,238.09,100.72
2025-12-23 18:30:00,7177.918,87.98,149.67
2025-12-23 19:00:00,7214.939,7.41,233.0
2025-12-23 19:30:00,7145.349,0.0,140.13
2025-12-23 20:00:00,7086.584,0.0,133.7
2025-12-23 20:30:00,7036.72,0.0,119.65
2025-12-23 21:00:00,6949.67,0.0,101.56
2025-12-23 21:30:00,6804.944,0.0,90.39
2025-12-23 22:00:00,6655.322,0.0,85.99
2025-12-23 22:30:00,6535.272,0.0,85.79
2025-12-23 23:00:00,6416.504,0.0,85.57
2025-12-23 23:30:00,6333.182,0.0,85.66
2025-12-24 00:00:00,6235.128,0.0,93.46
2025-12-24 00:30:00,6129.799,0.0,89.5
2025-12-24 01:00:00,6013.133,0.0,86.52
2025-12-24 01:30:00,5937.331,0.0,85.42
2025-12-24 02:00:00,5875.435,0.0,83.49
2025-12-24 02:30:00,5830.804,0.0,83.48
2025-12-24 03:00:00,5783.057,0.0,81.47
2025-12-24 03:30:00,5761.547,0.0,80.41
2025-12-24 04:00:00,5767.869,0.0,81.27
2025-12-24 04:30:00,5801.68,0.0,81.47
2025-12-24 05:00:00,5868.616,0.0,82.83
2025-12-24 05:30:00,5996.911,0.0,84.0
2025-12-24 06:00:00,6161.781,0.0,85.47
2025-12-24 06:30:00,6350.974,0.0,91.55
2025-12-24 07:00:00,6536.027,1.81,105.63
2025-12-24 07:30:00,6733.351,12.42,134.89
2025-12-24 08:00:00,6868.883,81.71,150.42
2025-12-24 08:30:00,6963.074,114.76,134.64
2025-12-24 09:00:00,6831.489,296.96,94.58
2025-12-24 09:30:00,6724.301,449.38,86.63
2025-12-24 10:00:00,6685.341,516.42,85.58
2025-12-24 10:30:00,6698.859,529.46,85.58
2025-12-24 11:00:00,6555.211,681.46,80.28
2025-12-24 11:30:00,6329.066,867.38,75.53
2025-12-24 12:00:00,6319.335,819.62,75.58
2025-12-24 12:30:00,6260.764,856.89,75.46
2025-12-24 13:00:00,6262.374,851.28,75.59
2025-12-24 13:30:00,6221.824,917.42,75.34
2025-12-24 14:00:00,6262.523,891.03,71.41
2025-12-24 14:30:00,6403.05,804.15,72.68
2025-12-24 15:00:00,6421.469,747.93,74.65
2025-12-24 15:30:00,6449.847,711.13,75.37
2025-12-24 16:00:00,6597.849,573.84,75.58
2025-12-24 16:30:00,6775.666,428.69,80.26
2025-12-24 17:00:00,6890.895,330.35,89.66
2025-12-24 17:30:00,6950.063,230.48,90.72
2025-12-24 18:00:00,7013.078,122.78,95.56
2025-12-24 18:30:00,7099.71,25.14,113.9
2025-12-24 19:00:00,7096.385,1.95,113.91
2025-12-24 19:30:00,7062.454,0.0,100.61
2025-12-24 20:00:00,6986.95,0.0,95.45
2025-12-24 20:30:00,6929.129,0.0,90.38
2025-12-24 21:00:00,6844.888,0.0,88.57
2025-12-24 21:30:00,6727.501,0.0,80.24
2025-12-24 22:00:00,6600.14,0.0,80.14
2025-12-24 22:30:00,6501.302,0.0,80.03
2025-12-24 23:00:00,6402.642,0.0,79.93
2025-12-24 23:30:00,6398.423,0.0,80.23
2025-12-25 00:00:00,6377.494,0.0,103.99
2025-12-25 00:30:00,6280.604,0.0,100.46
2025-12-25 01:00:00,6092.892,0.0,86.91
2025-12-25 01:30:00,6023.819,0.0,83.7
2025-12-25 02:00:00,5960.645,0.0,82.19
2025-12-25 02:30:00,5900.473,0.0,81.24
2025-12-25 03:00:00,5844.129,0.0,89.1
2025-12-25 03:30:00,5811.038,0.0,94.36
2025-12-25 04:00:00,5803.549,0.0,95.1
2025-12-25 04:30:00,5803.573,0.0,95.03
2025-12-25 05:00:00,5818.722,0.0,95.08
2025-12-25 05:30:00,5872.259,0.0,100.8
2025-12-25 06:00:00,5943.693,0.0,89.36
2025-12-25 06:30:00,6012.91,0.0,92.38
2025-12-25 07:00:00,6069.945,1.54,84.57
2025-12-25 07:30:00,6127.722,11.26,88.52
2025-12-25 08:00:00,6172.939,71.52,81.58
2025-12-25 08:30:00,6206.422,110.99,79.99
2025-12-25 09:00:00,6159.729,219.85,75.48
2025-12-25 09:30:00,6077.092,348.96,73.43
2025-12-25 10:00:00,6037.715,414.36,73.02
2025-12-25 10:30:00,5987.677,485.44,71.41
2025-12-25 11:00:00,5910.955,588.46,70.37
2025-12-25 11:30:00,5793.822,670.42,70.36
2025-12-25 12:00:00,5807.226,643.68,70.36
2025-12-25 12:30:00,5770.051,713.22,70.37
2025-12-25 13:00:00,5756.552,731.23,70.23
2025-12-25 13:30:00,5709.988,787.83,70.17
2025-12-25 14:00:00,5749.266,781.8,70.18
2025-12-25 14:30:00,5823.443,731.18,70.34
2025-12-25 15:00:00,5796.655,785.86,70.24
2025-12-25 15:30:00,5885.012,683.88,70.34
2025-12-25 16:00:00,6101.639,509.17,73.07
2025-12-25 16:30:00,6279.023,394.94,75.47
2025-12-25 17:00:00,6438.406,325.9,80.03
2025-12-25 17:30:00,6505.203,320.75,80.15
2025-12-25 18:00:00,6713.993,191.62,95.83
2025-12-25 18:30:00,6891.998,69.14,135.03
2025-12-25 19:00:00,6989.261,2.49,201.84
2025-12-25 19:30:00,7010.985,0.0,201.76
2025-12-25 20:00:00,7000.295,0.0,134.7
2025-12-25 20:30:00,6980.032,0.0,134.73
2025-12-25 21:00:00,6925.779,0.0,198.18
2025-12-25 21:30:00,6818.845,0.0,95.52
2025-12-25 22:00:00,6696.533,0.0,105.4
2025-12-25 22:30:00,6573.7,0.0,89.79
2025-12-25 23:00:00,6437.124,0.0,81.49
2025-12-25 23:30:00,6236.933,0.0,75.37
2025-12-26 00:00:00,6048.192,0.0,77.42
2025-12-26 00:30:00,5955.412,0.0,77.41
2025-12-26 01:00:00,5951.903,0.0,77.42
2025-12-26 01:30:00,5887.556,0.0,79.88
2025-12-26 02:00:00,5837.499,0.0,79.86
2025-12-26 02:30:00,5783.509,0.0,79.76
2025-12-26 03:00:00,5748.327,0.0,79.77
2025-12-26 03:30:00,5734.351,0.0,79.76
2025-12-26 04:00:00,5735.216,0.0,77.77
2025-12-26 04:30:00,5770.22,0.0,78.77
2025-12-26 05:00:00,5843.06,0.0,79.76
2025-12-26 05:30:00,5985.455,0.0,79.87
2025-12-26 06:00:00,6158.352,0.0,79.97
2025-12-26 06:30:00,6367.385,0.0,85.32
2025-12-26 07:00:00,6552.582,1.42,93.12
2025-12-26 07:30:00,6722.323,11.1,127.35
2025-12-26 08:00:00,6836.836,68.69,116.86
2025-12-26 08:30:00,6892.307,110.5,92.99
2025-12-26 09:00:00,6815.808,260.14,82.75
2025-12-26 09:30:00,6716.736,399.64,80.12
2025-12-26 10:00:00,6734.668,434.92,85.48
2025-12-26 10:30:00,6630.552,566.71,75.66
2025-12-26 11:00:00,6490.358,657.67,75.46
2025-12-26 11:30:00,6418.989,694.64,73.49
2025-12-26 12:00:00,6352.261,763.59,73.42
2025-12-26 12:30:00,6349.731,773.12,73.41
2025-12-26 13:00:00,6390.993,756.17,73.5
2025-12-26 13:30:00,6310.141,885.73,72.21
2025-12-26 14:00:00,6441.905,779.07,75.35
2025-12-26 14:30:00,6551.966,651.15,75.57
2025-12-26 15:00:00,6693.377,522.52,79.82
2025-12-26 15:30:00,6745.269,508.09,80.18
2025-12-26 16:00:00,6867.566,412.41,82.56
2025-12-26 16:30:00,7126.269,198.2,96.1
2025-12-26 17:00:00,7137.084,222.98,100.47
2025-12-26 17:30:00,7169.106,132.02,99.86
2025-12-26 18:00:00,7147.357,93.64,197.62
2025-12-26 18:30:00,7159.494,42.86,203.94
2025-12-26 19:00:00,7140.031,3.47,155.44
2025-12-26 19:30:00,7092.473,0.0,96.64
2025-12-26 20:00:00,7030.1,0.0,90.39
2025-12-26 20:30:00,6967.03,0.0,85.64
2025-12-26 21:00:00,6884.961,0.0,83.66
2025-12-26 21:30:00,6757.068,0.0,80.17
2025-12-26 22:00:00,6604.862,0.0,80.22
2025-12-26 22:30:00,6479.459,0.0,80.02
2025-12-26 23:00:00,6362.137,0.0,80.01
2025-12-26 23:30:00,6276.747,0.0,79.92
2025-12-27 00:00:00,6191.641,0.0,77.84
2025-12-27 00:30:00,6088.2,0.0,79.92
2025-12-27 01:00:00,5979.984,0.0,79.82
2025-12-27 01:30:00,5906.999,0.0,79.53
2025-12-27 02:00:00,5844.208,0.0,78.38
2025-12-27 02:30:00,5778.003,0.0,74.62
2025-12-27 03:00:00,5742.05,0.0,73.12
2025-12-27 03:30:00,5734.267,0.0,72.67
2025-12-27 04:00:00,5726.643,0.0,71.92
2025-12-27 04:30:00,5731.146,0.0,73.26
2025-12-27 05:00:00,5762.78,0.0,74.4
2025-12-27 05:30:00,5842.493,0.0,79.41
2025-12-27 06:00:00,5929.652,0.0,82.54
2025-12-27 06:30:00,6028.083,0.0,84.51
2025-12-27 07:00:00,6130.411,1.42,89.51
2025-12-27 07:30:00,6232.464,12.21,93.19
2025-12-27 08:00:00,6324.921,68.53,93.67
2025-12-27 08:30:00,6389.596,111.82,85.23
2025-12-27 09:00:00,6388.463,192.56,83.56
2025-12-27 09:30:00,6309.271,351.83,80.87
2025-12-27 10:00:00,6401.201,326.99,82.57
2025-12-27 10:30:00,6137.006,581.84,79.43
2025-12-27 11:00:00,5988.805,689.53,74.54
2025-12-27 11:30:00,5880.951,770.67,73.21
2025-12-27 12:00:00,5901.269,752.04,73.21
2025-12-27 12:30:00,6149.098,577.9,79.8
2025-12-27 13:00:00,6494.031,329.97,86.63
2025-12-27 13:30:00,6226.376,579.25,79.88
2025-12-27 14:00:00,6097.524,615.48,79.4
2025-12-27 14:30:00,6269.978,452.65,80.55
2025-12-27 15:00:00,6117.444,604.73,79.76
2025-12-27 15:30:00,6112.022,611.93,79.79
2025-12-27 16:00:00,6048.49,627.45,77.06
2025-12-27 16:30:00,6297.939,377.11,80.56
2025-12-27 17:00:00,6307.074,391.01,80.57
2025-12-27 17:30:00,6339.926,332.75,81.16
2025-12-27 18:00:00,6529.944,160.77,88.94
2025-12-27 18:30:00,6671.196,68.27,90.56
2025-12-27 19:00:00,6745.99,5.62,91.75
2025-12-27 19:30:00,6775.208,0.0,93.75
2025-12-27 20:00:00,6796.982,0.0,94.05
2025-12-27 20:30:00,6768.847,0.0,93.76
2025-12-27 21:00:00,6719.987,0.0,91.76
2025-12-27 21:30:00,6623.594,0.0,90.52
2025-12-27 22:00:00,6510.208,0.0,90.37
2025-12-27 22:30:00,6426.911,0.0,87.0
2025-12-27 23:00:00,6370.68,0.0,90.35
2025-12-27 23:30:00,6337.555,0.0,91.19
2025-12-28 00:00:00,6291.076,0.0,95.85
2025-12-28 00:30:00,6207.644,0.0,74.48
2025-12-28 01:00:00,6073.956,0.0,72.57
2025-12-28 01:30:00,5944.731,0.0,79.81
2025-12-28 02:00:00,5856.742,0.0,78.48
2025-12-28 02:30:00,5784.712,0.0,75.76
2025-12-28 03:00:00,5741.086,0.0,77.29
2025-12-28 03:30:00,5698.736,0.0,73.23
2025-12-28 04:00:00,5675.75,0.0,72.1
2025-12-28 04:30:00,5690.034,0.0,72.54
2025-12-28 05:00:00,5720.828,0.0,73.25
2025-12-28 05:30:00,5781.596,0.0,74.2
2025-12-28 06:00:00,5856.598,0.0,76.05
2025-12-28 06:30:00,5941.208,0.0,79.82
2025-12-28 07:00:00,6001.404,1.05,80.54
2025-12-28 07:30:00,6066.74,9.79,88.99
2025-12-28 08:00:00,6077.783,64.06,74.27
2025-12-28 08:30:00,6036.736,148.92,72.74
2025-12-28 09:00:00,5969.179,276.29,79.76
2025-12-28 09:30:00,6012.005,339.42,79.8
2025-12-28 10:00:00,5981.917,427.58,79.04
2025-12-28 10:30:00,5845.843,580.92,72.97
2025-12-28 11:00:00,5759.907,656.54,71.94
2025-12-28 11:30:00,5910.707,560.16,75.45
2025-12-28 12:00:00,5776.626,672.33,72.3
2025-12-28 12:30:00,5966.157,461.26,76.22
2025-12-28 13:00:00,6102.728,396.94,79.98
2025-12-28 13:30:00,6216.456,351.09,86.32
2025-12-28 14:00:00,6246.947,310.22,86.44
2025-12-28 14:30:00,6287.318,242.42,88.53
2025-12-28 15:00:00,6242.568,291.11,83.45
2025-12-28 15:30:00,6315.051,302.46,88.46
2025-12-28 16:00:00,6392.827,277.12,89.84
2025-12-28 16:30:00,6358.593,297.78,88.44
2025-12-28 17:00:00,6302.715,314.36,82.39
2025-12-28 17:30:00,6363.33,250.45,80.12
2025-12-28 18:00:00,6499.9,160.19,86.32
2025-12-28 18:30:00,6646.461,60.47,87.49
2025-12-28 19:00:00,6711.145,3.32,88.42
2025-12-28 19:30:00,6713.541,0.0,87.33
2025-12-28 20:00:00,6734.454,0.0,88.17
2025-12-28 20:30:00,6743.47,0.0,88.53
2025-12-28 21:00:00,6716.443,0.0,87.65
2025-12-28 21:30:00,6626.456,0.0,86.57
2025-12-28 22:00:00,6508.265,0.0,86.27
2025-12-28 22:30:00,6407.503,0.0,84.74
2025-12-28 23:00:00,6303.461,0.0,80.01
2025-12-28 23:30:00,6144.396,0.0,79.8
2025-12-29 00:00:00,5977.29,0.0,78.96
2025-12-29 00:30:00,5872.622,0.0,69.46
2025-12-29 01:00:00,5825.456,0.0,68.19
2025-12-29 01:30:00,5757.372,0.0,76.15
2025-12-29 02:00:00,5705.018,0.0,76.15
2025-12-29 02:30:00,5665.85,0.0,75.33
2025-12-29 03:00:00,5636.308,0.0,75.16
2025-12-29 03:30:00,5609.758,0.0,74.35
2025-12-29 04:00:00,5606.2,0.0,74.21
